"","Year","State","Median.AQI","Days.with.AQI"
"33884",2020,"Pennsylvania",40,366
"33885",2020,"Pennsylvania",47,366
"33886",2020,"Pennsylvania",39,366
"33887",2020,"Pennsylvania",42,366
"33888",2020,"Pennsylvania",40,362
"33889",2020,"Pennsylvania",38,361
"33890",2020,"Pennsylvania",37,358
"33891",2020,"Pennsylvania",33,351
"33892",2020,"Pennsylvania",38,366
"33893",2020,"Pennsylvania",38,366
"33894",2020,"Pennsylvania",39,355
"33895",2020,"Pennsylvania",31,343
"33896",2020,"Pennsylvania",33,363
"33897",2020,"Pennsylvania",40,366
"33898",2020,"Pennsylvania",43,366
"33899",2020,"Pennsylvania",34,358
"33900",2020,"Pennsylvania",34,363
"33901",2020,"Pennsylvania",37,363
"33902",2020,"Pennsylvania",32,363
"33903",2020,"Pennsylvania",36,359
"33904",2020,"Pennsylvania",36,358
"33905",2020,"Pennsylvania",38,366
"33906",2020,"Pennsylvania",43,366
"33907",2020,"Pennsylvania",31,363
"33908",2020,"Pennsylvania",30,170
"33909",2020,"Pennsylvania",37,359
"33910",2020,"Pennsylvania",31,356
"33911",2020,"Pennsylvania",37,366
"33912",2020,"Pennsylvania",38,366
"33913",2020,"Pennsylvania",33,357
"33914",2020,"Pennsylvania",38,366
"33915",2020,"Pennsylvania",38,365
"33916",2020,"Pennsylvania",41,366
"33917",2020,"Pennsylvania",34,365
"33918",2020,"Pennsylvania",23,365
"33919",2020,"Pennsylvania",37,352
"33920",2020,"Pennsylvania",9,364
"33921",2020,"Pennsylvania",41,366
"33922",2020,"Pennsylvania",35,362
"33923",2020,"Pennsylvania",25,361
"33924",2020,"Pennsylvania",40,366
"33925",2020,"Puerto Rico",14,57
"33926",2020,"Puerto Rico",19,288
"33927",2020,"Puerto Rico",10,318
"33928",2020,"Puerto Rico",25,285
"33929",2020,"Puerto Rico",20,52
"33930",2020,"Puerto Rico",22,52
"33931",2020,"Puerto Rico",24,83
"33932",2020,"Puerto Rico",9,348
"33933",2020,"Puerto Rico",22,319
"33934",2020,"Puerto Rico",22,360
"33935",2020,"Puerto Rico",9,216
"33936",2020,"Rhode Island",31,358
"33937",2020,"Rhode Island",40,366
"33938",2020,"Rhode Island",32,366
"33939",2020,"South Carolina",32,259
"33940",2020,"South Carolina",35,265
"33941",2020,"South Carolina",31,220
"33942",2020,"South Carolina",35,366
"33943",2020,"South Carolina",34,346
"33944",2020,"South Carolina",32,253
"33945",2020,"South Carolina",33,366
"33946",2020,"South Carolina",28,352
"33947",2020,"South Carolina",39,366
"33948",2020,"South Carolina",32,214
"33949",2020,"South Carolina",29,365
"33950",2020,"South Carolina",0,20
"33951",2020,"South Carolina",35,366
"33952",2020,"South Carolina",40,366
"33953",2020,"South Carolina",35,366
"33954",2020,"South Dakota",38,366
"33955",2020,"South Dakota",23,364
"33956",2020,"South Dakota",36,366
"33957",2020,"South Dakota",41,366
"33958",2020,"South Dakota",14,355
"33959",2020,"South Dakota",39,366
"33960",2020,"South Dakota",38,364
"33961",2020,"South Dakota",35,366
"33962",2020,"South Dakota",31,366
"33963",2020,"South Dakota",36,366
"33964",2020,"Tennessee",35,245
"33965",2020,"Tennessee",38,366
"33966",2020,"Tennessee",32,345
"33967",2020,"Tennessee",41,366
"33968",2020,"Tennessee",33,341
"33969",2020,"Tennessee",23,351
"33970",2020,"Tennessee",40,365
"33971",2020,"Tennessee",37,240
"33972",2020,"Tennessee",38,366
"33973",2020,"Tennessee",20,359
"33974",2020,"Tennessee",34,366
"33975",2020,"Tennessee",25,354
"33976",2020,"Tennessee",22,351
"33977",2020,"Tennessee",28,358
"33978",2020,"Tennessee",26,359
"33979",2020,"Tennessee",23,359
"33980",2020,"Tennessee",26,338
"33981",2020,"Tennessee",40,363
"33982",2020,"Tennessee",44,366
"33983",2020,"Tennessee",37,366
"33984",2020,"Tennessee",37,360
"33985",2020,"Tennessee",37,241
"33986",2020,"Tennessee",33,245
"33987",2020,"Texas",29,214
"33988",2020,"Texas",40,366
"33989",2020,"Texas",49,366
"33990",2020,"Texas",36,358
"33991",2020,"Texas",33,365
"33992",2020,"Texas",30,303
"33993",2020,"Texas",40,360
"33994",2020,"Texas",43,366
"33995",2020,"Texas",37,365
"33996",2020,"Texas",47,171
"33997",2020,"Texas",42,366
"33998",2020,"Texas",40,366
"33999",2020,"Texas",27,346
"34000",2020,"Texas",54,366
"34001",2020,"Texas",39,366
"34002",2020,"Texas",0,344
"34003",2020,"Texas",40,363
"34004",2020,"Texas",32,363
"34005",2020,"Texas",50,366
"34006",2020,"Texas",36,365
"34007",2020,"Texas",37,366
"34008",2020,"Texas",33,357
"34009",2020,"Texas",9,341
"34010",2020,"Texas",32,366
"34011",2020,"Texas",16,364
"34012",2020,"Texas",41,363
"34013",2020,"Texas",34,349
"34014",2020,"Texas",6,363
"34015",2020,"Texas",37,366
"34016",2020,"Texas",35,330
"34017",2020,"Texas",20,352
"34018",2020,"Texas",27,347
"34019",2020,"Texas",38,366
"34020",2020,"Texas",0,132
"34021",2020,"Texas",40,366
"34022",2020,"Texas",40,366
"34023",2020,"Texas",40,366
"34024",2020,"Texas",41,362
"34025",2020,"Texas",35,362
"34026",2020,"Texas",31,360
"34027",2020,"Texas",22,366
"34028",2020,"Texas",42,357
"34029",2020,"Texas",0,323
"34030",2020,"Texas",32,363
"34031",2020,"Texas",3,363
"34032",2020,"Texas",33,366
